respondent_id,question_text,item,answer,other_text
92,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Maschinenbau,
93,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Maschinenbau,
94,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Maschinenbau,
97,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Maschinenbau,
103,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Maschinenbau,
39,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Reparatur und Installation von Maschinen und Ausrüstungen,
43,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Reparatur und Installation von Maschinen und Ausrüstungen,
45,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Reparatur und Installation von Maschinen und Ausrüstungen,
51,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Reparatur und Installation von Maschinen und Ausrüstungen,
11,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Luft - und Raumfahrttechnik,
19,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Luft - und Raumfahrttechnik,
22,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Luft - und Raumfahrttechnik,
35,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Luft - und Raumfahrttechnik,
40,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Luft - und Raumfahrttechnik,
43,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Luft - und Raumfahrttechnik,
44,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Luft - und Raumfahrttechnik,
61,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Luft - und Raumfahrttechnik,
101,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Luft - und Raumfahrttechnik,
5,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Fahrzeugbau,
9,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Fahrzeugbau,
11,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Fahrzeugbau,
16,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Fahrzeugbau,
22,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Fahrzeugbau,
39,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Fahrzeugbau,
40,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Fahrzeugbau,
41,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Fahrzeugbau,
43,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Fahrzeugbau,
44,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Fahrzeugbau,
45,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Fahrzeugbau,
67,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Fahrzeugbau,
70,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Fahrzeugbau,
76,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Fahrzeugbau,
78,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Fahrzeugbau,
83,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Fahrzeugbau,
85,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Fahrzeugbau,
100,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Fahrzeugbau,
1,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Elektrische Geräte und Komponenten,
8,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Elektrische Geräte und Komponenten,
9,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Elektrische Geräte und Komponenten,
13,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Elektrische Geräte und Komponenten,
22,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Elektrische Geräte und Komponenten,
29,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Elektrische Geräte und Komponenten,
32,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Elektrische Geräte und Komponenten,
33,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Elektrische Geräte und Komponenten,
34,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Elektrische Geräte und Komponenten,
42,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Elektrische Geräte und Komponenten,
43,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Elektrische Geräte und Komponenten,
46,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Elektrische Geräte und Komponenten,
51,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Elektrische Geräte und Komponenten,
52,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Elektrische Geräte und Komponenten,
54,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Elektrische Geräte und Komponenten,
59,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Elektrische Geräte und Komponenten,
70,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Elektrische Geräte und Komponenten,
74,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Elektrische Geräte und Komponenten,
76,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Elektrische Geräte und Komponenten,
79,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Elektrische Geräte und Komponenten,
80,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Elektrische Geräte und Komponenten,
91,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Elektrische Geräte und Komponenten,
95,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Elektrische Geräte und Komponenten,
96,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Elektrische Geräte und Komponenten,
98,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Elektrische Geräte und Komponenten,
4,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Metallerzeugung und - bearbeitung,
6,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Metallerzeugung und - bearbeitung,
11,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Metallerzeugung und - bearbeitung,
12,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Metallerzeugung und - bearbeitung,
18,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Metallerzeugung und - bearbeitung,
19,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Metallerzeugung und - bearbeitung,
30,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Metallerzeugung und - bearbeitung,
44,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Metallerzeugung und - bearbeitung,
45,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Metallerzeugung und - bearbeitung,
48,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Metallerzeugung und - bearbeitung,
54,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Metallerzeugung und - bearbeitung,
64,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Metallerzeugung und - bearbeitung,
68,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Metallerzeugung und - bearbeitung,
75,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Metallerzeugung und - bearbeitung,
76,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Metallerzeugung und - bearbeitung,
81,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Metallerzeugung und - bearbeitung,
83,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Metallerzeugung und - bearbeitung,
84,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Metallerzeugung und - bearbeitung,
86,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Metallerzeugung und - bearbeitung,
88,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Metallerzeugung und - bearbeitung,
102,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Metallerzeugung und - bearbeitung,
3,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Chemische Erzeugnisse,
10,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Chemische Erzeugnisse,
23,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Chemische Erzeugnisse,
25,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Chemische Erzeugnisse,
26,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Chemische Erzeugnisse,
27,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Chemische Erzeugnisse,
44,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Chemische Erzeugnisse,
83,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Chemische Erzeugnisse,
90,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Chemische Erzeugnisse,
3,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Pharmazeutische Erzeugnisse,
23,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Pharmazeutische Erzeugnisse,
25,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Pharmazeutische Erzeugnisse,
27,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Pharmazeutische Erzeugnisse,
44,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Pharmazeutische Erzeugnisse,
83,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Pharmazeutische Erzeugnisse,
44,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Nahrungs - und Futtermittel,
73,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Nahrungs - und Futtermittel,
44,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Getränkeherstellung oder - abfüllung,
71,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Getränkeherstellung oder - abfüllung,
47,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,"Textilien, Leder, Lederwaren oder Schuhe",
45,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Herstellung von Möbeln,
57,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Herstellung von Möbeln,
83,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Papierbranche,
88,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Druckerzeugnisse,
12,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Gummi - und Kunststoffwarenverarbeitung,
86,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Gummi - und Kunststoffwarenverarbeitung,
89,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Gummi - und Kunststoffwarenverarbeitung,
44,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Glas - oder Keramikindustrie,
83,In welcher Branche ordnen Sie Ihre Tätigkeit ein?,,Glas - oder Keramikindustrie,
1,Welche Position haben Sie im Unternehmen?,,Geschäftsführung,
2,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
3,Welche Position haben Sie im Unternehmen?,,Projektleitung,
4,Welche Position haben Sie im Unternehmen?,,Geschäftsführung,
5,Welche Position haben Sie im Unternehmen?,,Mitarbeitender,
6,Welche Position haben Sie im Unternehmen?,,Geschäftsführung,
7,Welche Position haben Sie im Unternehmen?,,Projektleitung,
8,Welche Position haben Sie im Unternehmen?,,Projektleitung,
9,Welche Position haben Sie im Unternehmen?,,Geschäftsführung,
10,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
11,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
12,Welche Position haben Sie im Unternehmen?,,Geschäftsführung,
13,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
14,Welche Position haben Sie im Unternehmen?,,Mitarbeitender,
15,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
16,Welche Position haben Sie im Unternehmen?,,Sonstiges,Sonstiges: Nachhaltigkeits-Team
17,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
18,Welche Position haben Sie im Unternehmen?,,Projektleitung,
19,Welche Position haben Sie im Unternehmen?,,Projektleitung,
20,Welche Position haben Sie im Unternehmen?,,Geschäftsführung,
21,Welche Position haben Sie im Unternehmen?,,Geschäftsführung,
22,Welche Position haben Sie im Unternehmen?,,Projektleitung,
23,Welche Position haben Sie im Unternehmen?,,Mitarbeitender,
24,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
25,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
26,Welche Position haben Sie im Unternehmen?,,Projektleitung,
27,Welche Position haben Sie im Unternehmen?,,Projektleitung,
28,Welche Position haben Sie im Unternehmen?,,Projektleitung,
29,Welche Position haben Sie im Unternehmen?,,Projektleitung,
30,Welche Position haben Sie im Unternehmen?,,Mitarbeitender,
31,Welche Position haben Sie im Unternehmen?,,Mitarbeitender,
32,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
33,Welche Position haben Sie im Unternehmen?,,Mitarbeitender,
34,Welche Position haben Sie im Unternehmen?,,Geschäftsführung,
35,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
36,Welche Position haben Sie im Unternehmen?,,Projektleitung,
37,Welche Position haben Sie im Unternehmen?,,Mitarbeitender,
38,Welche Position haben Sie im Unternehmen?,,Projektleitung,
39,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
40,Welche Position haben Sie im Unternehmen?,,Mitarbeitender,
41,Welche Position haben Sie im Unternehmen?,,Mitarbeitender,
42,Welche Position haben Sie im Unternehmen?,,Mitarbeitender,
43,Welche Position haben Sie im Unternehmen?,,Projektleitung,
44,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
45,Welche Position haben Sie im Unternehmen?,,Geschäftsführung,
46,Welche Position haben Sie im Unternehmen?,,Geschäftsführung,
47,Welche Position haben Sie im Unternehmen?,,Projektleitung,
48,Welche Position haben Sie im Unternehmen?,,Geschäftsführung,
49,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
50,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
51,Welche Position haben Sie im Unternehmen?,,Projektleitung,
52,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
53,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
54,Welche Position haben Sie im Unternehmen?,,Projektleitung,
55,Welche Position haben Sie im Unternehmen?,,Mitarbeitender,
56,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
57,Welche Position haben Sie im Unternehmen?,,Geschäftsführung,
58,Welche Position haben Sie im Unternehmen?,,Geschäftsführung,
59,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
60,Welche Position haben Sie im Unternehmen?,,Geschäftsführung,
61,Welche Position haben Sie im Unternehmen?,,Mitarbeitender,
62,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
63,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
64,Welche Position haben Sie im Unternehmen?,,Geschäftsführung,
65,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
66,Welche Position haben Sie im Unternehmen?,,Sonstiges,Sonstiges: Prktikant
67,Welche Position haben Sie im Unternehmen?,,Projektleitung,
68,Welche Position haben Sie im Unternehmen?,,Geschäftsführung,
69,Welche Position haben Sie im Unternehmen?,,Mitarbeitender,
70,Welche Position haben Sie im Unternehmen?,,Mitarbeitender,
71,Welche Position haben Sie im Unternehmen?,,Projektleitung,
72,Welche Position haben Sie im Unternehmen?,,Projektleitung,
73,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
74,Welche Position haben Sie im Unternehmen?,,Geschäftsführung,
75,Welche Position haben Sie im Unternehmen?,,Projektleitung,
76,Welche Position haben Sie im Unternehmen?,,Projektleitung,
77,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
78,Welche Position haben Sie im Unternehmen?,,Mitarbeitender,
79,Welche Position haben Sie im Unternehmen?,,Projektleitung,
80,Welche Position haben Sie im Unternehmen?,,Projektleitung,
81,Welche Position haben Sie im Unternehmen?,,Sonstiges,Sonstiges: Werkstudent
82,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
83,Welche Position haben Sie im Unternehmen?,,Geschäftsführung,
84,Welche Position haben Sie im Unternehmen?,,Mitarbeitender,
85,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
86,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
87,Welche Position haben Sie im Unternehmen?,,Mitarbeitender,
88,Welche Position haben Sie im Unternehmen?,,Projektleitung,
89,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
90,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
91,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
92,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
93,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
94,Welche Position haben Sie im Unternehmen?,,Projektleitung,
95,Welche Position haben Sie im Unternehmen?,,Mitarbeitender,
96,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
97,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
98,Welche Position haben Sie im Unternehmen?,,Projektleitung,
99,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
100,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
101,Welche Position haben Sie im Unternehmen?,,Mitarbeitender,
102,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
103,Welche Position haben Sie im Unternehmen?,,Team - /Abteilungs - /Bereichsleitung mit disziplinarischer Verantwortung,
1,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Reihenfertigung,
2,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Inselfertigung,
3,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Sonstiges,Sonstiges: Prozessfertigung
4,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Werkstattfertigung,
5,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Fließfertigung,
6,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Werkstattfertigung,
7,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Reihenfertigung,
8,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Reihenfertigung,
9,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Reihenfertigung,
10,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Fließfertigung,
11,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Reihenfertigung,
12,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Fließfertigung,
13,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Reihenfertigung,
14,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,,
15,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Inselfertigung,
16,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Fließfertigung,
17,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Fließfertigung,
18,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,,
19,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,,
20,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Reihenfertigung,
21,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,,
22,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,,
23,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Sonstiges,Sonstiges: Labor Methodenentwicklung zur Qualitätskontrolle
24,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Inselfertigung,
25,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Sonstiges,Sonstiges: Batchfertigung
26,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Sonstiges,Sonstiges: Batch
27,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Sonstiges,Sonstiges: Batch
28,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Fließfertigung,
29,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Sonstiges,Sonstiges: Alle Fertigungsarten finden sich in unserem Unternehmen
