respondent_id,question_text,item,answer
37,Welche Position haben Sie im Unternehmen?,,Mitarbeitender
38,Welche Position haben Sie im Unternehmen?,,Projektleitung
39,Welche Position haben Sie im Unternehmen?,,Team-/Abteilungs-/Bereichsleitung mit disziplinarischer Verantwortung
40,Welche Position haben Sie im Unternehmen?,,Mitarbeitender
41,Welche Position haben Sie im Unternehmen?,,Mitarbeitender
42,Welche Position haben Sie im Unternehmen?,,Mitarbeitender
43,Welche Position haben Sie im Unternehmen?,,Projektleitung
44,Welche Position haben Sie im Unternehmen?,,Team-/Abteilungs-/Bereichsleitung mit disziplinarischer Verantwortung
45,Welche Position haben Sie im Unternehmen?,,Geschäftsführung
46,Welche Position haben Sie im Unternehmen?,,Geschäftsführung
47,Welche Position haben Sie im Unternehmen?,,Projektleitung
48,Welche Position haben Sie im Unternehmen?,,Geschäftsführung
49,Welche Position haben Sie im Unternehmen?,,Team-/Abteilungs-/Bereichsleitung mit disziplinarischer Verantwortung
50,Welche Position haben Sie im Unternehmen?,,Team-/Abteilungs-/Bereichsleitung mit disziplinarischer Verantwortung
51,Welche Position haben Sie im Unternehmen?,,Projektleitung
52,Welche Position haben Sie im Unternehmen?,,Team-/Abteilungs-/Bereichsleitung mit disziplinarischer Verantwortung
53,Welche Position haben Sie im Unternehmen?,,Team-/Abteilungs-/Bereichsleitung mit disziplinarischer Verantwortung
54,Welche Position haben Sie im Unternehmen?,,Projektleitung
55,Welche Position haben Sie im Unternehmen?,,Mitarbeitender
56,Welche Position haben Sie im Unternehmen?,,Team-/Abteilungs-/Bereichsleitung mit disziplinarischer Verantwortung
57,Welche Position haben Sie im Unternehmen?,,Geschäftsführung
58,Welche Position haben Sie im Unternehmen?,,Geschäftsführung
59,Welche Position haben Sie im Unternehmen?,,Team-/Abteilungs-/Bereichsleitung mit disziplinarischer Verantwortung
60,Welche Position haben Sie im Unternehmen?,,Geschäftsführung
61,Welche Position haben Sie im Unternehmen?,,Mitarbeitender
62,Welche Position haben Sie im Unternehmen?,,Team-/Abteilungs-/Bereichsleitung mit disziplinarischer Verantwortung
63,Welche Position haben Sie im Unternehmen?,,Team-/Abteilungs-/Bereichsleitung mit disziplinarischer Verantwortung
64,Welche Position haben Sie im Unternehmen?,,Geschäftsführung
65,Welche Position haben Sie im Unternehmen?,,Team-/Abteilungs-/Bereichsleitung mit disziplinarischer Verantwortung
66,Welche Position haben Sie im Unternehmen?,,Sonstiges: Prktikant
67,Welche Position haben Sie im Unternehmen?,,Projektleitung
68,Welche Position haben Sie im Unternehmen?,,Geschäftsführung
1,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Reihenfertigung
2,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Inselfertigung
3,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Sonstiges: Prozessfertigung
4,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Werkstattfertigung
5,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Fließfertigung
6,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Werkstattfertigung
7,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Reihenfertigung
8,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Reihenfertigung
9,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Reihenfertigung
10,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Fließfertigung
11,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Reihenfertigung
12,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Fließfertigung
13,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Reihenfertigung
14,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,
15,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Inselfertigung
16,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Fließfertigung
17,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Fließfertigung
18,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,
19,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,
20,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Reihenfertigung
21,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,
22,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,
23,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Sonstiges: Labor Methodenentwicklung zur Qualitätskontrolle
24,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Inselfertigung
25,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Sonstiges: Batchfertigung
26,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Sonstiges: Batch
27,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Sonstiges: Batch
28,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Fließfertigung
29,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Sonstiges: Alle Fertigungsarten finden sich in unserem Unternehmen
30,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Fließfertigung
31,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,
32,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Inselfertigung
33,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Fließfertigung
34,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Reihenfertigung
35,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Werkstattfertigung
36,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,
37,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,
38,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,
39,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Sonstiges: alles kommt vor
40,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Reihenfertigung
41,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Reihenfertigung
42,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Werkstattfertigung
43,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Fließfertigung
44,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,
45,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,
46,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Fließfertigung
47,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,
48,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Werkstattfertigung
49,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Reihenfertigung
50,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Inselfertigung
51,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Werkstattfertigung
52,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Inselfertigung
53,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Werkstattfertigung
54,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Reihenfertigung
55,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Fließfertigung
56,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Fließfertigung
57,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,
58,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Werkstattfertigung
59,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Reihenfertigung
60,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Fließfertigung
61,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Werkstattfertigung
62,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Reihenfertigung
63,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Werkstattfertigung
64,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Inselfertigung
65,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Reihenfertigung
66,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Fließfertigung
67,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Inselfertigung
68,Wie ist die Fertigung in Ihrem Tätigkeitsfeld organisiert?,,Fließfertigung
1,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,> 1000 Stück/Monat (Großserien- oder Massenfertigung)
2,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
3,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,> 1000 Stück/Monat (Großserien- oder Massenfertigung)
4,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
5,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,> 1000 Stück/Monat (Großserien- oder Massenfertigung)
6,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,> 1000 Stück/Monat (Großserien- oder Massenfertigung)
7,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,> 1000 Stück/Monat (Großserien- oder Massenfertigung)
8,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,> 1000 Stück/Monat (Großserien- oder Massenfertigung)
9,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,> 1000 Stück/Monat (Großserien- oder Massenfertigung)
10,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,> 1000 Stück/Monat (Großserien- oder Massenfertigung)
11,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,> 1000 Stück/Monat (Großserien- oder Massenfertigung)
12,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,> 1000 Stück/Monat (Großserien- oder Massenfertigung)
13,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,> 1000 Stück/Monat (Großserien- oder Massenfertigung)
14,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,
15,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
16,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,> 1000 Stück/Monat (Großserien- oder Massenfertigung)
17,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,> 1000 Stück/Monat (Großserien- oder Massenfertigung)
18,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,
19,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,
20,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,> 1000 Stück/Monat (Großserien- oder Massenfertigung)
21,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,
22,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,
23,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
24,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,> 1000 Stück/Monat (Großserien- oder Massenfertigung)
25,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
26,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
27,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
28,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,> 1000 Stück/Monat (Großserien- oder Massenfertigung)
29,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
30,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,> 1000 Stück/Monat (Großserien- oder Massenfertigung)
31,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,
32,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
33,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,> 1000 Stück/Monat (Großserien- oder Massenfertigung)
34,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
35,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,< 20 Stück/Monat (Einzel- oder Kleinserienfertigung)
36,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,
37,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,
38,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,
39,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
40,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
41,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,> 1000 Stück/Monat (Großserien- oder Massenfertigung)
42,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
43,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,> 1000 Stück/Monat (Großserien- oder Massenfertigung)
44,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,
45,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,
46,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
47,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,
48,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
49,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
50,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
51,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,< 20 Stück/Monat (Einzel- oder Kleinserienfertigung)
52,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,> 1000 Stück/Monat (Großserien- oder Massenfertigung)
53,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
54,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
55,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,> 1000 Stück/Monat (Großserien- oder Massenfertigung)
56,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
57,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,
58,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
59,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,> 1000 Stück/Monat (Großserien- oder Massenfertigung)
60,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,< 20 Stück/Monat (Einzel- oder Kleinserienfertigung)
61,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
62,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,> 1000 Stück/Monat (Großserien- oder Massenfertigung)
63,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
64,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
65,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
66,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
67,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
68,Wie ordnen Sie die monatliche Stückzahl Ihrer Fertigung ein?,,20 – 1000 Stück/Monat (Mittelserienfertigung)
1,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Rückgang
2,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Keine Veränderung
3,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Wachstum
4,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Wachstum
5,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Keine Veränderung
6,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Keine Veränderung
7,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Rückgang
8,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Keine Veränderung
9,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Rückgang
10,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Rückgang
11,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Rückgang
12,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Keine Veränderung
13,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Wachstum
14,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Keine Veränderung
15,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Wachstum
16,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Wachstum
17,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Rückgang
18,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Rückgang
19,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Keine Veränderung
20,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Wachstum
21,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Rückgang
22,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Keine Veränderung
23,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Wachstum
24,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Rückgang
25,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Rückgang
26,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Rückgang
27,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Rückgang
28,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Keine Veränderung
29,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Keine Veränderung
30,Wie wird sich aus Ihrer Sicht die Produktion in Deutschland innerhalb Ihres Tätigkeitsfelds in den kommenden drei Jahren entwickeln?,,Rückgang
